CPU,Storage,Mem,BW,MIPS,Energy,Class
0.0165938421828908,0.0050251256281407,0.0199127197265625,0.1,0.497787610619469,0.0,normal
0.0165938421828908,0.0050251256281407,0.013275146484375,0.1,0.553097345132743,0.0,normal
0.0165938421828908,0.0050251256281407,0.013275146484375,0.1,0.553097345132743,0.0,normal
0.0165938421828908,0.0075566750629722,0.0245895385742188,0.1,0.442477876106195,0.0,normal
0.0165938421828908,0.0075566750629722,0.0245895385742188,0.1,0.553097345132743,0.0,normal
0.0165938421828908,0.0050251256281407,0.0199127197265625,0.1,0.38716814159292,0.0,normal
0.0165938421828908,0.0025062656641604,0.0066375732421875,0.1,0.276548672566372,0.0,normal
0.0165938421828908,0.0050251256281407,0.0199127197265625,0.1,0.38716814159292,0.0,normal
0.0165938421828908,0.0050251256281407,0.013275146484375,0.1,0.553097345132743,0.0,normal
0.0165938421828908,0.0050251256281407,0.0199127197265625,0.1,0.38716814159292,0.0,normal
0.0165938421828908,0.0075566750629722,0.0245895385742188,0.1,0.442477876106195,0.0,normal
0.0165938421828908,0.0050251256281407,0.013275146484375,0.1,0.553097345132743,0.0,normal
0.0165938421828908,0.0050251256281407,0.0199127197265625,0.1,0.38716814159292,0.0,normal
0.0165938421828908,0.0075566750629722,0.0245895385742188,0.1,0.553097345132743,0.0,normal
0.0165938421828908,0.0050251256281407,0.0199127197265625,0.1,0.38716814159292,0.0,normal
0.0165938421828908,0.0050251256281407,0.013275146484375,0.1,0.553097345132743,0.0,normal
0.0165938421828908,0.0075566750629722,0.0159912109375,0.1,0.38716814159292,0.0,normal
0.0165938421828908,0.0075566750629722,0.0159912109375,0.1,0.38716814159292,0.0,normal
0.0165938421828908,0.0050251256281407,0.0199127197265625,0.1,0.38716814159292,0.0,normal
0.0165938421828908,0.0050251256281407,0.0113143920898438,0.1,0.331858407079646,0.0,normal
0.0165938421828908,0.0075566750629722,0.0245895385742188,0.1,0.442477876106195,0.0,normal
0.0165938421828908,0.0050251256281407,0.0199127197265625,0.1,0.38716814159292,0.0,normal
0.0165938421828908,0.0050251256281407,0.0113143920898438,0.1,0.331858407079646,0.0,normal
0.0165938421828908,0.0075566750629722,0.0245895385742188,0.1,0.553097345132743,0.0,normal
0.0165938421828908,0.0050251256281407,0.0199127197265625,0.1,0.38716814159292,0.0,normal
0.0165938421828908,0.0050251256281407,0.0199127197265625,0.1,0.38716814159292,0.0,normal
0.0165938421828908,0.0050251256281407,0.0199127197265625,0.1,0.38716814159292,0.0,normal
0.0165938421828908,0.0075566750629722,0.0245895385742188,0.1,0.442477876106195,0.0,normal
0.0165938421828908,0.0050251256281407,0.0113143920898438,0.1,0.331858407079646,0.0,normal
0.0165938421828908,0.0075566750629722,0.0245895385742188,0.1,0.442477876106195,0.0,normal
0.0165938421828908,0.0075566750629722,0.0245895385742188,0.1,0.553097345132743,0.0,normal
0.0165938421828908,0.0050251256281407,0.013275146484375,0.1,0.553097345132743,0.0,normal
0.0165938421828908,0.0075566750629722,0.0159912109375,0.1,0.38716814159292,0.0,normal
0.0165938421828908,0.0075566750629722,0.0245895385742188,0.1,0.553097345132743,0.0,normal
0.0165938421828908,0.0075566750629722,0.0245895385742188,0.1,0.553097345132743,0.0,normal
0.0165938421828908,0.0075566750629722,0.0159912109375,0.1,0.38716814159292,0.0,normal
0.0165938421828908,0.0075566750629722,0.0245895385742188,0.1,0.553097345132743,0.0,normal
0.0165938421828908,0.0050251256281407,0.013275146484375,0.1,0.553097345132743,0.0,normal
0.0165938421828908,0.0075566750629722,0.0245895385742188,0.1,0.553097345132743,0.0,normal
0.0165938421828908,0.0075566750629722,0.0245895385742188,0.1,0.553097345132743,0.0,normal
0.0165938421828908,0.0075566750629722,0.0245895385742188,0.1,0.553097345132743,0.0,normal
0.0165938421828908,0.0050251256281407,0.0113143920898438,0.1,0.331858407079646,0.0,normal
0.0165938421828908,0.0075566750629722,0.0245895385742188,0.1,0.442477876106195,0.0,normal
0.0165938421828908,0.0075566750629722,0.0245895385742188,0.1,0.553097345132743,0.0,normal
0.0165938421828908,0.0050251256281407,0.013275146484375,0.1,0.553097345132743,0.0,normal
0.0165938421828908,0.0075566750629722,0.0245895385742188,0.1,0.442477876106195,0.0,normal
0.0165938421828908,0.0075566750629722,0.0159912109375,0.1,0.38716814159292,0.0,normal
0.0165938421828908,0.0075566750629722,0.0245895385742188,0.1,0.553097345132743,0.0,normal
0.0042363905952128,0.0025062656641604,0.004425048828125,0.1,0.211819529760644,0.0,under
0.0042363905952128,0.0025062656641604,0.004425048828125,0.1,0.211819529760644,0.0,under
